lat,lon,froce_cyclone,ventricité
-9.8125,-177.8125,3.615771314833611e-08,6.895105859516929e-06
22.6875,161.5625,3.4645492438983326e-07,-1.7192615378168938e-05
-37.3125,-115.9375,1.1819615760244759e-07,5.417287961767095e-06
-40.5625,-90.6875,1.927884847892243e-08,7.355457115312556e-06
-58.0625,124.6875,3.1663423768338096e-07,7.888898772848009e-06
-19.0625,-135.0625,7.671975111183693e-08,8.30818293540398e-06
-37.6875,-152.5625,1.500523726763018e-07,5.70634878300037e-06
-43.6875,-143.4375,1.8028485486058328e-07,6.276801582635684e-06
-28.8125,-114.4375,5.5278093473267775e-08,5.842589357057061e-06
-39.5625,-140.6875,9.187244560476108e-08,4.434182949246875e-06
27.5625,-52.3125,1.2346410952094477e-07,-1.0145946487724044e-05
-42.3125,-138.3125,3.1823209117760844e-08,5.383996680465797e-06
-45.3125,11.0625,5.336617155919459e-08,3.6758764032034275e-06
46.5625,172.6875,1.1575151212744808e-07,-5.464751094912183e-06
-41.8125,-107.4375,1.64821633436775e-07,7.2226261130347684e-06
-46.8125,172.0625,2.336520582827242e-07,5.47069763493274e-06
24.0625,-135.6875,7.622359940385084e-08,-9.884125155500922e-06
-38.0625,-121.0625,6.517394479898817e-08,4.40169765494118e-06
-57.3125,126.9375,2.9115620496032325e-07,1.4343151938415853e-05
-51.4375,15.3125,1.4444733226970994e-07,7.734041406210179e-06
-48.0625,15.3125,2.2244800175283114e-07,8.130810649384756e-06
-10.9375,52.1875,1.1183581764912629e-07,1.4998851731947879e-05
-29.6875,-149.8125,4.69479516512961e-08,1.0040486358129423e-05
69.8125,7.0625,1.1592202455423324e-06,-3.48549652274985e-05
-25.6875,-111.0625,1.2624246745684696e-07,6.607218607646662e-06
13.6875,-71.9375,1.410167224203152e-07,-9.349243839956408e-06
-28.3125,-94.0625,3.040648772207412e-08,4.679337710613036e-06
35.0625,-162.0625,1.9205623103109683e-07,-1.052197434444314e-05
-60.8125,-19.0625,2.9656976519596876e-07,2.0390008329575395e-05
-54.0625,-161.9375,2.59162099121114e-07,8.668118318228005e-06
22.8125,127.3125,1.8554750495060794e-07,-1.745996877264202e-05
-37.5625,114.6875,3.2458764011294225e-07,8.245632278526326e-06
38.3125,-163.8125,2.465366993331585e-07,-1.0753550805493201e-05
-55.0625,59.4375,3.3570147045909943e-07,1.7211477916853033e-05
-43.4375,-112.0625,2.72016337893971e-07,6.523219220032355e-06
-38.3125,-30.3125,2.9170474751670933e-07,8.480572941624167e-06
-54.9375,38.8125,2.7952793365071494e-07,1.1417564347422653e-05
-58.1875,-39.4375,2.5682624661759887e-07,1.5849672043150493e-05
-21.4375,-110.1875,2.6548236016254324e-08,4.118927076845344e-06
24.6875,-164.3125,2.974089481365569e-08,-7.864394507284292e-06
-52.0625,39.1875,3.0936704497046375e-07,7.794837880723163e-06
-51.0625,54.8125,1.9196468891566828e-07,1.2292391259939546e-05
-44.1875,31.8125,1.8195802610789067e-07,1.0200006222078217e-05
-37.5625,-144.1875,1.241025488775027e-07,6.462125338158248e-06
-52.0625,137.3125,3.292803717624744e-07,1.5272904908226492e-05
-29.3125,-148.0625,1.0063237401770309e-07,7.43671003866245e-06
48.9375,-23.4375,6.432460912458896e-07,-1.5052742122458183e-05
-47.9375,-117.6875,2.2145625549135766e-07,6.437173326985074e-06
15.6875,118.4375,1.71867102664644e-07,-1.265405592937607e-05
32.8125,-73.3125,3.3691161493502357e-07,-1.758348870168582e-05
-54.9375,-158.1875,2.898625550632252e-07,1.0051169329668711e-05
-48.1875,50.8125,3.489784974348517e-07,6.265182458099075e-06
44.9375,-170.3125,1.7266999105415298e-07,-4.391322178674751e-06
-65.3125,-72.6875,7.306804745173419e-07,1.4030901223238636e-05
-34.3125,77.4375,9.454755583514303e-08,3.7376251225954005e-06
63.5625,-0.3125,7.116022141121945e-07,-2.4833187270439665e-05
-34.9375,-92.0625,7.103441177514054e-08,8.675950392225734e-06
-33.6875,-142.4375,5.5585734616048194e-08,5.64636101032513e-06
-56.9375,-120.6875,5.229095784860495e-07,1.2641921162713023e-05
-49.3125,-75.6875,4.3614977855010363e-07,1.0496749526927885e-05
-22.4375,2.5625,1.2242513490179145e-07,5.248623272964777e-06
18.5625,-81.9375,4.895949797346683e-08,-9.370434458321393e-06
13.6875,161.3125,2.9619410944162864e-08,-3.313599379465023e-06
75.5625,-2.5625,4.938595181579226e-07,-1.2218389861208424e-05
-37.1875,-141.4375,2.045878634502825e-07,7.382484105061941e-06
50.0625,-136.8125,2.596268745111799e-07,-7.0352156548769716e-06
-31.8125,-92.5625,5.13315670030068e-08,6.036012807148184e-06
14.3125,89.9375,5.4422231612637146e-08,-6.459910244556853e-06
23.5625,156.4375,1.274248924863069e-07,-1.4000695017792255e-05
-28.1875,-17.5625,1.387955226467731e-07,6.701759298482642e-06
-59.6875,178.0625,2.2909374048067085e-07,1.3985481732792819e-05
-35.5625,-141.6875,1.3180048610464977e-07,4.550042146920676e-06
15.5625,-167.1875,2.2838996245952552e-08,-4.33162106420091e-06
58.6875,-16.0625,1.971190505250094e-07,-1.556293514126272e-05
-52.8125,-74.3125,4.34120959258655e-08,4.437661531745947e-06
-52.4375,145.4375,3.705678631252328e-07,9.639569093423594e-06
-20.4375,-106.1875,3.8951942813361096e-08,3.850824392707659e-06
-19.1875,58.0625,5.515631140587865e-08,7.608474827145548e-06
-57.4375,-74.8125,2.643633350492194e-07,8.283962560627338e-06
-51.9375,65.0625,1.2549094784753922e-07,4.686417679685479e-06
-43.0625,36.6875,1.8647971954889064e-08,1.1772541900332207e-05
-29.5625,65.1875,6.347185969480202e-08,5.953477549818292e-06
58.3125,-10.8125,3.4296182223439645e-07,-1.7413237752586093e-05
-43.8125,-62.4375,1.5775653118920841e-07,5.160217910937363e-06
-18.9375,-121.9375,9.724456761706228e-08,4.83529341219371e-06
-55.6875,-150.1875,4.86051000681077e-07,1.4015133309284212e-05
-51.8125,56.9375,1.2696804219232163e-07,5.653064617869487e-06
-58.9375,88.8125,2.5766968670940283e-07,2.090895323315702e-05
-27.4375,-107.1875,4.335697494540109e-08,6.3595432472010176e-06
8.5625,-51.4375,2.9324110308132e-08,-6.73500431876223e-06
-60.5625,39.6875,1.5545498380245035e-07,5.018652803126407e-06
-45.6875,117.8125,9.517060279289048e-08,8.404320935796513e-06
-42.0625,-117.8125,1.6539308365276315e-07,6.773692658097635e-06
-23.5625,7.4375,7.992618167130909e-08,4.753509870916463e-06
-54.1875,-73.5625,2.9163908915842805e-07,5.756375827003312e-06
-37.5625,129.1875,1.6120277845197104e-07,6.524626820059948e-06
14.9375,-65.8125,3.597481020251041e-07,-1.9107221556851213e-05
-29.4375,-79.4375,7.120649036521866e-08,8.335501057412785e-06
-22.5625,-29.9375,9.833927640334888e-08,5.041458235351744e-06
46.0625,-58.4375,6.030164368760068e-07,-1.950687059682309e-05
-57.8125,22.5625,1.654752964190948e-07,7.384005257245662e-06
-42.1875,-13.8125,2.1420725662139497e-07,5.544501656548939e-06
31.1875,-73.4375,1.8269657206168072e-07,-1.9500346730709648e-05
23.5625,-148.6875,2.0164441703402778e-07,-9.276065940458112e-06
-44.5625,-28.1875,3.769727613791634e-07,1.4404312047016325e-05
-36.8125,-86.3125,2.2469659573864836e-07,8.951452591224045e-06
-23.4375,95.5625,2.2796300701882379e-07,1.1564058317769614e-05
-56.0625,42.3125,2.474787594807117e-07,1.2771916355567988e-05
-45.5625,7.8125,3.027546166995866e-07,8.231495347335549e-06
12.6875,-24.9375,2.2436531424459197e-07,-1.9444639046033185e-05
-49.4375,-4.4375,1.357717386210431e-07,8.538120203317557e-06
36.0625,-10.4375,3.242234782660132e-07,-1.1845407694769721e-05
-16.0625,-127.3125,8.319973635219699e-08,5.5492622820403e-06
10.9375,121.8125,1.4038311411020048e-07,-2.0394209536099034e-05
21.1875,-137.6875,1.0842226586984585e-07,-9.086849448129211e-06
24.8125,173.0625,7.833952507535999e-08,-8.159584472375941e-06
28.9375,-152.6875,1.3844038764066156e-07,-1.0637566000221165e-05
-59.8125,-17.5625,3.2186074987039053e-07,1.6456327729968726e-05
-20.3125,-116.1875,5.2121192812023443e-08,3.34566793661371e-06
-16.9375,156.5625,1.1520721758645271e-07,1.106272265491491e-05
-55.6875,-130.1875,1.9557040652824694e-06,4.4144704826267205e-05
35.4375,21.5625,4.14334210786887e-07,-1.646322122213655e-05
-27.0625,-73.8125,3.0530320257101184e-07,9.908537051908032e-06
23.8125,-82.0625,4.765334470794552e-07,-2.8435310792537293e-05
70.1875,14.4375,9.614838609920187e-07,-3.0310168349479227e-05
-44.1875,119.3125,4.129632011059531e-07,8.663941667073973e-06
-35.5625,-131.4375,6.201400646040559e-08,2.3104322114334445e-06
-50.3125,166.9375,6.361294692206267e-08,3.0778261525273458e-06
64.1875,3.1875,5.120453847395904e-07,-2.0524252781201226e-05
-44.9375,136.3125,9.542854834218979e-08,4.945391670789374e-06
29.5625,-163.0625,1.7817390391840192e-07,-8.16731136566691e-06
-42.8125,177.1875,2.407129500847129e-07,1.0082765543719951e-05
-19.1875,-131.0625,2.6195500915328024e-08,4.4612266421461e-06
38.3125,-136.8125,1.726411719134718e-07,-9.678726074345519e-06
-37.3125,132.4375,3.8321034903755124e-07,1.2092220651567186e-05
-26.0625,-96.8125,5.7879542648998106e-08,4.039428160294108e-06
-30.5625,-75.6875,1.1761107309166398e-07,1.0485190692780758e-05
-49.4375,171.9375,9.966176381391269e-08,3.09965306258596e-06
-43.5625,-73.5625,5.709560463860694e-07,1.4517921263794506e-05
-48.8125,-14.5625,2.0513625051954738e-07,9.33248168798031e-06
-45.5625,120.5625,1.5055725535432017e-07,5.616056790136377e-06
-21.4375,-102.6875,3.9497131419122164e-08,2.841012850296687e-06
-46.1875,170.3125,1.5540265999322963e-07,4.495109343842536e-06
-43.5625,3.8125,1.0449972061148026e-07,6.565925483989515e-06
12.8125,-159.9375,3.7637006892200566e-08,-2.9745618503349314e-06
35.3125,-24.1875,1.3244714120949407e-07,-7.687780593954742e-06
-28.1875,-26.5625,1.243210774116964e-07,6.5138003856567125e-06
26.3125,-153.3125,2.7081909638253717e-07,-1.1658432925831136e-05
-42.6875,115.4375,2.6264712841277683e-07,8.741831032146032e-06
47.5625,-168.8125,2.1585582322902322e-07,-6.180627542491e-06
-58.4375,109.8125,6.133513618129225e-07,1.349120151010189e-05
16.0625,63.5625,6.17125101315147e-08,-7.317489338207776e-06
56.5625,-58.3125,1.734899287545008e-06,-1.706553484391868e-05
74.3125,8.0625,4.827324677838945e-07,-2.14504338875838e-05
-53.4375,-67.0625,2.055563310088032e-07,7.940312199665658e-06
-26.5625,-23.9375,8.849841758603603e-08,3.967004775582402e-06
-21.6875,78.1875,7.115404046865931e-08,9.220414644532278e-06
-58.9375,-122.5625,3.992033092086562e-07,1.8196016610231213e-05
-42.4375,-25.3125,2.6513317783941074e-07,1.3976713768841537e-05
-33.6875,-42.5625,3.133580319895668e-07,8.311598131242984e-06
-28.3125,9.9375,4.7996844199067645e-08,3.405761746058965e-06
26.4375,-70.8125,2.5462388000685777e-07,-9.185910383082662e-06
-34.4375,-87.5625,4.856101440350888e-08,6.868779085564951e-06
-14.6875,-174.9375,3.872241504598907e-08,3.1117664900559967e-06
-55.4375,-154.3125,1.621930074003484e-07,6.478759921278574e-06
-32.3125,-36.4375,2.724342986773464e-07,1.0028129803772316e-05
9.1875,-42.6875,1.4575845276340806e-08,-2.610825560040611e-06
-26.0625,-16.9375,4.3167095735451794e-08,3.135173534252636e-06
-60.3125,-107.4375,2.78250650407977e-07,1.1754678476621905e-05
-21.0625,-32.6875,1.0830185169325015e-07,5.411055566565693e-06
53.4375,176.8125,2.756329929080561e-07,-1.3274998250234443e-05
60.8125,-36.0625,5.547858093304552e-07,-2.2502311341996393e-05
-61.1875,59.4375,4.5068649165377306e-07,1.2305596616496188e-05
55.1875,-11.4375,4.1072857119108357e-07,-1.1044035351105267e-05
57.1875,-16.3125,2.1265461613662412e-07,-8.901151211828723e-06
-18.3125,150.0625,8.641784283527666e-08,5.718553681573021e-06
12.8125,-168.5625,3.974188778617546e-08,-2.78532018754549e-06
-61.3125,20.5625,1.492649305684395e-07,1.4113374313754246e-05
-46.5625,132.0625,1.167113249621485e-07,4.986094790127778e-06
-59.6875,98.8125,1.0728444775187895e-06,2.106795943584492e-05
-23.4375,-96.3125,9.01681875090835e-08,7.671330677846721e-06
38.4375,-160.1875,2.6620769353998313e-07,-7.516073089174311e-06
29.0625,166.8125,2.7686953488777006e-07,-9.190583461422352e-06
-29.3125,-13.9375,5.1936124860009256e-08,4.986664710248774e-06
-22.6875,-107.6875,1.5914699561384655e-08,1.9054765373460917e-06
11.4375,-167.3125,2.63050723341752e-08,-2.4109222525919523e-06
54.1875,-55.6875,2.402689520860248e-07,-1.052267015232221e-05
-30.1875,-84.5625,1.2593561271205594e-07,1.109466231521501e-05
-29.9375,-1.9375,1.2817274737264582e-07,5.3990423602725115e-06
-20.0625,-168.0625,5.80938323724827e-08,1.1131112793436242e-05
-48.0625,175.9375,4.492641004700749e-08,3.1329642182083073e-06
-22.8125,9.5625,4.0332729211123926e-08,8.332140914246469e-06
-44.6875,141.1875,4.466949331497933e-07,1.1143028556827824e-05
-32.8125,-2.6875,1.2466867339094376e-07,7.5317626986731435e-06
-28.1875,-126.8125,2.4566543484651124e-07,7.4974388869440684e-06
-21.1875,-25.6875,6.062511883492048e-08,3.388434311732466e-06
-62.3125,144.8125,3.020894038452115e-07,8.27207639196382e-06
-31.0625,77.4375,2.7173923707258316e-07,9.720670298419582e-06
-62.3125,-98.3125,1.8410381835533418e-07,1.1101855841130164e-05
64.1875,-55.9375,3.6558792200214613e-07,-1.647336002028655e-05
-18.4375,-81.4375,1.1005675166737697e-07,8.736722406725317e-06
51.4375,-34.8125,9.459220098267961e-07,-2.286376979266039e-05
-34.5625,97.3125,1.1903137566021653e-07,6.22707231038264e-06
-57.3125,52.9375,3.3194324578044553e-07,7.022917079932051e-06
-60.1875,112.9375,6.741688433645992e-07,1.4412495456982851e-05
9.0625,119.9375,4.428376681125481e-08,-1.4446899200994416e-05
37.0625,126.0625,7.365548703082801e-07,-2.643469672828187e-05
-26.9375,-84.5625,3.403687335297901e-08,3.141869432457309e-06
-32.4375,-148.8125,5.511219891177657e-08,3.872992535819809e-06
31.6875,-175.6875,1.8800753570727556e-07,-1.2453402084393515e-05
-12.8125,150.6875,2.3265562962299663e-08,4.9001280249654125e-06
62.9375,-58.0625,5.080101833005899e-07,-1.7611609437326577e-05
-22.9375,-27.1875,5.320942625873787e-08,3.444153515068531e-06
-40.4375,137.5625,1.6890043235567587e-07,7.004868549600214e-06
-16.1875,163.1875,1.2157158291557206e-07,1.027373068927949e-05
-15.3125,-172.6875,1.899202065930658e-08,4.019615614787281e-06
-18.8125,-124.3125,1.8357867171438802e-08,3.4811509577856096e-06
26.9375,-139.0625,7.597307606514278e-08,-6.6937957150542796e-06
41.5625,153.8125,6.782663337397032e-07,-2.364076662040818e-05
49.3125,-30.1875,3.366674042674839e-07,-1.7152904874768913e-05
-31.9375,-86.0625,1.9971319664198703e-07,6.261216589060501e-06
-25.1875,-26.5625,1.7911267739255254e-07,5.689577907934029e-06
-15.3125,-152.1875,5.034549706831869e-08,9.043684704441799e-06
-41.8125,101.9375,2.2309089508686943e-07,9.19008149746258e-06
-66.3125,-79.0625,4.0698204441947725e-07,1.614192371827712e-05
-63.0625,-75.6875,4.801897415040584e-07,1.076869104582461e-05
-46.9375,-78.9375,4.119607883690449e-07,1.576069018815315e-05
-45.8125,-62.1875,1.9400254785479075e-07,4.701829567726792e-06
24.3125,-169.3125,2.941770700348857e-07,-1.2995149067493365e-05
-40.3125,-12.0625,4.731285414829735e-08,6.143222625309616e-06
13.3125,175.1875,3.084164714796766e-08,-4.203586946422424e-06
-23.0625,-121.3125,1.7782092543732002e-07,7.143641260699647e-06
-28.1875,-76.6875,1.5994494277866394e-07,6.93036389878879e-06
34.0625,20.0625,2.1026340067758652e-07,-1.7098328525819692e-05
-49.4375,169.1875,1.1063878088593452e-07,3.6080259193398077e-06
-16.0625,164.9375,5.998526519087627e-08,7.923165340885753e-06
-47.8125,22.5625,1.8320636380336835e-07,1.2099900786371682e-05
-28.0625,4.1875,1.1732340129696772e-07,6.137462134550532e-06
-20.8125,6.8125,7.663209976560491e-08,6.909469938005239e-06
-22.6875,-40.3125,3.241731384642641e-07,1.653253286500097e-05
26.1875,-68.0625,1.221847229383242e-07,-1.4663078803030104e-05
-29.0625,13.0625,1.9785035020195935e-07,1.0908734607327774e-05
28.8125,158.5625,2.2480946403684795e-07,-1.046802511599276e-05
-17.3125,-154.8125,8.764049894075594e-08,5.260522690052735e-06
-10.0625,-82.5625,2.106319907716453e-08,8.667518241251147e-06
24.8125,-141.5625,2.71978946591513e-07,-1.2629157279513376e-05
69.1875,4.9375,4.7460924488621335e-07,-1.1115218914786202e-05
-33.1875,62.9375,6.537384611561722e-08,8.204448708903615e-06
-33.4375,-78.8125,8.19606367545746e-08,4.00412849690366e-06
14.9375,-155.3125,6.485377054349442e-08,-5.5813225006297335e-06
54.8125,-143.5625,1.5340311464312004e-07,-1.3725837971730816e-05
-43.0625,-101.8125,1.8636312277417136e-07,7.825264947014839e-06
-31.6875,-141.4375,2.252221663259891e-07,6.856975005253406e-06
23.6875,154.0625,2.5919136072505935e-07,-1.5410208600056777e-05
51.3125,-41.8125,9.945470085989917e-07,-2.9772718118370486e-05
-40.4375,-154.5625,1.351499512659694e-07,4.192116296792496e-06
51.6875,150.9375,4.09593088358267e-07,-1.8185473456277015e-05
-46.1875,-114.1875,1.5031454501062076e-07,8.789320491127637e-06
-60.1875,50.5625,1.3746082144913962e-07,6.703645911543194e-06
-33.1875,94.4375,2.1599637616381968e-07,8.083057079563739e-06
-59.9375,-168.1875,2.3139600193422132e-07,9.231340989490418e-06
-36.8125,86.5625,1.8007862457343338e-07,6.2028790598375766e-06
38.1875,-32.8125,8.260255906509928e-07,-1.801663643355229e-05
11.4375,-135.9375,8.07629392712419e-09,-3.549205575429181e-06
-22.5625,-36.9375,2.3796732274971715e-08,7.049320947480685e-06
-21.3125,-71.0625,8.018613435920495e-08,5.350253807990593e-06
-50.9375,170.0625,1.8022608941080695e-07,4.875964854371802e-06
30.5625,-35.9375,9.050448180952936e-08,-9.739724271187735e-06
-48.5625,54.1875,1.1128852235893842e-07,6.969761829462548e-06
66.4375,-55.0625,5.387891185036161e-07,-1.2982994350342725e-05
-20.5625,176.6875,7.340569081158694e-08,7.899332758876033e-06
-22.4375,-122.9375,4.588835166443307e-08,2.672133383083079e-06
43.3125,157.0625,2.4466698369994493e-07,-6.94455873457781e-06
-38.1875,-109.3125,5.2237423905436483e-08,6.264038974826228e-06
-53.9375,64.6875,4.559085372512877e-07,1.0480938763134699e-05
-34.5625,-116.9375,1.044128828687117e-07,6.018405135685494e-06
-45.8125,-74.6875,1.334993657693092e-07,6.80184031572891e-06
50.0625,153.3125,4.652772878749421e-07,-1.5111025920384259e-05
-23.6875,-90.1875,1.331622156921976e-07,1.0633877594491093e-05
26.3125,-18.1875,3.492962888321178e-07,-1.4883744845733997e-05
33.8125,-71.3125,2.990544339701215e-07,-1.3592215541605404e-05
-53.6875,-19.1875,2.9554006659122867e-07,1.3317436310588219e-05
-26.5625,-138.3125,9.485108030639149e-08,5.65306513978103e-06
-20.6875,-164.3125,7.623362107379748e-08,4.140413301762793e-06
11.1875,97.3125,3.0218251264192633e-07,-2.2212824561460266e-05
-34.0625,-84.0625,1.3937270968006279e-07,5.805235705820777e-06
44.1875,-166.1875,5.6360501242069755e-08,-3.679230190773662e-06
58.4375,9.8125,1.584542434149547e-07,-1.7623351647754515e-05
-23.4375,-126.3125,5.5705102970664964e-08,5.091087130965341e-06
-15.1875,-76.9375,9.642147430380987e-08,8.15955554949523e-06
-52.4375,-94.3125,2.6213524914456704e-07,9.442047983884624e-06
-67.4375,-82.1875,6.630289190482282e-07,1.6449007498810693e-05
-35.8125,-120.0625,6.632825127372903e-08,3.786020562537947e-06
27.9375,-135.6875,1.727431854617406e-07,-1.113386962865693e-05
-27.9375,-120.9375,8.69695905303441e-08,4.468590001931047e-06
32.4375,-178.3125,2.974278179020707e-07,-1.1611426455537141e-05
27.1875,-175.3125,4.94831608893421e-07,-1.875406479992064e-05
31.1875,-37.9375,1.4344840988594488e-07,-5.101859755703963e-06
36.1875,-124.9375,3.7240099320556677e-07,-1.0542692790186072e-05
-58.3125,33.3125,3.260372273347229e-07,7.989916564031196e-06
-37.3125,171.9375,5.353385688403234e-08,6.152482908878167e-06
-30.3125,-87.8125,1.4810741408382652e-07,6.44193159804858e-06
-23.0625,-10.1875,5.606870455321544e-08,4.448856960980036e-06
-9.0625,-90.5625,1.4571280946009806e-08,1.7331350728969617e-06
40.3125,-163.9375,5.706662057796133e-08,-5.585624342705486e-06
-28.0625,-21.3125,5.395913768803905e-08,2.6118067282197843e-06
-12.1875,-80.0625,3.1419082635617624e-08,5.142985195094914e-06
-60.0625,-24.4375,5.230140180345461e-07,1.6474312245614695e-05
-26.5625,-100.1875,8.075848027078015e-08,2.4809709903760962e-06
-33.3125,-73.1875,2.6855521749029086e-07,1.5686659980620324e-05
-22.6875,-130.3125,2.3355293039319607e-07,9.884606698772637e-06
46.3125,-19.5625,1.4704916111637477e-07,-8.674869270376643e-06
-22.4375,-19.4375,3.260861613517277e-08,2.539729988822612e-06
-51.1875,109.8125,2.2855448878940863e-07,1.5764366765633333e-05
-26.6875,81.0625,1.5096479316276447e-07,1.0208734934151024e-05
-64.4375,-94.5625,3.014702683659964e-07,1.2111130891440637e-05
-56.4375,-101.5625,2.6994673107901055e-07,1.1545266436799075e-05
-59.5625,135.8125,1.9256535602243486e-07,7.119319708284031e-06
-39.3125,-75.4375,1.2242557070173738e-07,1.0315693187033102e-05
-34.4375,-112.6875,5.088379459163411e-08,9.71739013266688e-06
12.4375,-111.0625,5.14891213655558e-09,-1.845306363828621e-06
-56.6875,-166.5625,2.3205473632954393e-07,8.25175625738482e-06
-40.1875,-152.6875,1.6574304718676138e-07,4.455863641810518e-06
-39.6875,-88.1875,1.359918057314519e-07,1.0341548445647392e-05
-8.6875,-1.5625,1.956628903870377e-08,2.2806082652136417e-06
-39.9375,-111.9375,2.7978133917030605e-07,8.461010325168366e-06
-37.0625,-25.9375,2.0400498492305855e-07,7.603177923610861e-06
23.9375,-43.4375,2.877780548257424e-07,-1.158521232688823e-05
-44.6875,-114.1875,1.6487039568579586e-07,7.481306016488073e-06
40.8125,-40.3125,3.5125225254613036e-07,-1.0723381631845875e-05
-39.0625,99.1875,1.4219349335899972e-07,4.910272065582805e-06
23.4375,-23.4375,9.928971744091764e-08,-1.024476693792641e-05
-43.9375,125.9375,3.372621218873106e-07,8.673129765940957e-06
-24.6875,-24.1875,5.597380996505236e-08,3.148130700837815e-06
-33.1875,-100.0625,1.6767765190844136e-07,5.9382671253421425e-06
-23.0625,-118.6875,1.7512332239791877e-07,6.4369975073331075e-06
52.0625,-28.1875,2.6973705975148795e-07,-1.3309728489387589e-05
-59.4375,-164.0625,2.3052643436924172e-07,1.4843379169709079e-05
-55.1875,-95.4375,3.616629855777229e-07,1.0995491068555657e-05
-36.5625,-107.3125,8.559840734444881e-08,6.290621645533846e-06
-11.6875,-87.8125,3.2583331518411875e-08,5.050647463305927e-06
43.9375,-53.8125,8.106699899568042e-07,-3.2239601443271774e-05
-47.1875,-97.0625,2.972763647322967e-07,8.098590704149678e-06
-57.3125,56.9375,1.1638350452318875e-07,1.2302909750663104e-05
-23.4375,-84.9375,2.296441936657371e-08,5.447037600244066e-06
-54.3125,68.3125,1.37368715136983e-07,7.723861438535285e-06
-48.6875,12.0625,5.887332119620425e-08,6.555846636721529e-06
-19.5625,-6.0625,4.383770433059655e-08,3.890853406607804e-06
38.3125,131.9375,2.349007994505771e-07,-1.6032032745595594e-05
49.3125,-13.5625,2.950262312046571e-07,-1.2386975750675298e-05
-39.0625,121.3125,3.170860301163385e-07,7.08241246850907e-06
-37.0625,71.6875,2.7285951667247277e-08,4.541074618693229e-06
23.9375,-46.9375,1.1864155380638489e-07,-1.0725215639115738e-05
30.4375,-52.8125,2.7554150459006316e-07,-9.358961981344776e-06
-42.3125,34.4375,6.84835864345666e-08,6.192409083562234e-06
-19.4375,-36.0625,8.818615194155346e-08,4.222379587343054e-06
13.4375,93.9375,5.96224514876692e-08,-7.823943105422983e-06
32.9375,-120.4375,3.129783202296976e-07,-1.5678325331000805e-05
47.9375,-171.9375,1.808083687289421e-07,-5.431433717493851e-06
51.5625,-53.8125,1.1925544224125159e-07,-6.1082413489452065e-06
-12.4375,-164.6875,5.593477078234959e-08,4.214894407290965e-06
44.8125,-17.0625,3.9140163997540173e-07,-1.0818149977217904e-05
-38.1875,-94.8125,3.4223211332674693e-07,9.520988796217734e-06
-42.6875,132.6875,1.7649136949784807e-07,6.737845190950713e-06
-18.8125,-77.6875,4.550882204250249e-08,5.26742153786981e-06
62.8125,-8.6875,1.8042511773019513e-07,-7.130791705375521e-06
-47.5625,-2.3125,2.2008629463906734e-07,2.0189184716192204e-05
-53.8125,-147.0625,2.076494416923173e-07,1.2242124922084811e-05
-17.3125,-144.1875,7.022347160145485e-08,4.994980575702545e-06
45.6875,-173.1875,5.0203718305284525e-08,-3.845138913000535e-06
52.0625,-153.5625,1.8539507853201366e-07,-6.862973121154976e-06
-19.9375,88.3125,1.1149554508113138e-07,5.9197579691128984e-06
47.5625,-165.6875,1.4027655625745327e-07,-4.539019048405422e-06
42.9375,-168.1875,3.194366066986282e-08,-3.4194355478443903e-06
-61.3125,33.1875,2.1188600888636121e-07,8.486284550096723e-06
13.5625,59.1875,8.829504123787393e-08,-1.0780251763717306e-05
-44.3125,45.9375,2.0502832888340957e-07,6.094320565830999e-06
-14.0625,-165.8125,1.1692592551460147e-08,3.7948545837779917e-06
-35.0625,-94.1875,1.3771387529823486e-07,8.079814508339707e-06
-24.3125,-140.3125,8.132821120319216e-08,8.763177508239973e-06
27.3125,-48.0625,1.4479963482246015e-07,-6.5250100432784565e-06
-52.4375,-64.8125,7.795245298656582e-08,2.877164532975032e-06
35.6875,-157.0625,7.001181045167164e-08,-4.5005358753256835e-06
59.4375,-9.0625,5.639769545853737e-07,-1.5893791512418655e-05
-43.9375,-105.8125,8.76507972707646e-08,4.834761528093263e-06
-20.5625,-94.1875,8.156322822355334e-09,5.21925011352638e-06
31.4375,148.1875,1.6633190841056218e-07,-1.5189889009219444e-05
61.9375,-50.9375,4.427256932083609e-07,-2.5257825308069748e-05
-55.0625,70.1875,1.2730748405977924e-07,6.339841291593903e-06
-30.9375,-98.1875,1.86396848746686e-07,5.2028337691375585e-06
-17.0625,-118.3125,1.5475800787522022e-08,4.124393370692433e-06
-12.9375,-156.0625,4.224316541095396e-08,4.976278178701604e-06
14.6875,-147.8125,3.736172058685696e-08,-4.390209199983121e-06
-41.5625,-159.1875,1.6591199835661848e-07,5.836442535248307e-06
-24.8125,-20.9375,6.428426280354704e-08,3.0719532758347353e-06
-14.1875,-85.0625,5.988529425631898e-08,3.7941831472932153e-06
-23.4375,-75.6875,7.231449603992232e-08,6.834920723726554e-06
33.8125,-166.8125,3.921044251612868e-07,-1.262191178832989e-05
71.5625,-2.1875,6.609685969020101e-07,-1.1325573955124006e-05
-35.0625,63.0625,7.179345263679884e-08,4.150678067876664e-06
74.5625,3.9375,5.093128499761981e-08,-4.818591747057996e-06
-61.6875,105.1875,2.118910214475092e-07,1.218715570487421e-05
-44.3125,-108.3125,9.918676484811795e-08,8.473974271645986e-06
60.5625,176.3125,4.998469103095227e-07,-1.2674184233835169e-05
-59.6875,141.4375,8.680735420648993e-08,6.604763219353184e-06
